STATE;GRANTEE;OWNER;OBJECT_TYPE;TABLE_NAME;GRANTOR;PRIVILEGE;GRANTABLE;HIERARCHY
O;DBREAD;VBLCZ_APEX_200;TABLE;S_RATING_CIS;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_RATINGTYP_ACIS;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_RATINGTYP_CIS;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_SABLONA;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_SABLONA_ARCH;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;VIEW;S_SABLONANABIDKAPLATNA_V;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;VIEW;S_SABLONAPREHLED_V;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;VIEW;S_SABLONA_UV;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_URSAZBA_REF;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_UZIVATEL_REF;VBLCZ_APEX_200;SELECT;NO;NO
O;DBREAD;VBLCZ_APEX_200;TABLE;S_UZIVATELSKUP_REF;VBLCZ_APEX_200;SELECT;NO;NO
N;DBREAD;VBLCZ_APEX_200;TABLE;SYS_IOT_OVER_984253;VBLCZ_APEX_200;SELECT ;NO;NO
